date,time,time_begin,time_end,logged_food,amount,unit,searched_food,calorie,total_carb,dietary_fiber,sugar,protein,total_fat
2020-02-22,13:46:00,2020-02-22 13:46:00,,(Powerade) Grape,20.0,fluid ounce,Powerade Sports Drink,130.0,35.0,,34.0,0.0,
2020-02-22,16:08:00,2020-02-22 16:08:00,,(Powerade) Grape,20.0,fluid ounce,Powerade Sports Drink,130.0,35.0,,34.0,0.0,
2020-02-22,17:50:00,2020-02-22 17:50:00,,Stouffers Salisbury Steak Family Size ,0.5,,"Stouffer's, Salisbury Steak",175.0,12.0,,2.0,11.5,
2020-02-22,17:50:00,2020-02-22 17:50:00,,Mashed Potato,1.0,cup,Mashed Potato,300.0,40.0,,2.0,4.0,
2020-02-22,18:22:00,2020-02-22 18:22:00,,Chocolate Milk,8.0,fluid ounce,Chocolate Milk,241.0,36.0,,34.0,11.0,
2020-02-22,20:45:00,2020-02-22 20:45:00,,Frozen Pop,1.0,,"Frozen novelties, ice type, pop",41.1,10.0,,7.1,0.0,
2020-02-23,10:34:00,2020-02-23 10:34:00,,"Omelet (3 egg, bacon 3 strip, cheese 2 tsp)",1.0,,Bacon And Cheese Omelette,566.0,3.1,,1.4,45.0,
2020-02-23,10:36:00,2020-02-23 10:36:00,,Chocolate Milk,8.0,fluid ounce,Chocolate Milk,241.0,36.0,,34.0,11.0,
2020-02-23,13:00:00,2020-02-23 13:00:00,,Mello Yello,5.0,fluid ounce,Mello Yello,72.5,19.0,0.0,19.0,0.0,0.0
2020-02-23,15:00:00,2020-02-23 15:00:00,,(Arby's) Classic Roast Beef FF,1.0,,(Arby's) Classic Roast Beef,360.0,37.0,2.0,5.0,23.0,14.0
2020-02-23,15:00:00,2020-02-23 15:00:00,,Mello Yello,12.0,fluid ounce,Mello Yello,180.0,48.0,0.0,48.0,0.0,0.0
2020-02-23,18:48:00,2020-02-23 18:48:00,,Mello Yello,10.0,fluid ounce,Mello Yello,145.0,38.0,0.0,38.0,0.0,0.0
2020-02-23,20:59:00,2020-02-23 20:59:00,,Chip,2.0,cup,Tortilla Chips,302.0,43.0,3.5,0.5,4.5,13.0
2020-02-23,20:59:00,2020-02-23 20:59:00,,Salsa,0.25,cup,Salsa,19.0,4.3,1.2,2.6,1.0,0.1
2020-02-24,00:33:00,2020-02-24 00:33:00,,(Powerade) Grape,10.0,fluid ounce,Powerade Sports Drink,65.0,17.5,,17.0,0.0,
2020-02-24,09:30:00,2020-02-24 09:30:00,,Natrel Lactose Free 2 Percent,8.0,fluid ounce,(Natrel) Lactose Free 2% Partly Skimmed Milk,120.0,9.0,,8.0,12.0,
2020-02-24,09:30:00,2020-02-24 09:30:00,,Corn Flakes,0.75,cup,"(Kellogg's) Frosted Flakes, Cereal",110.0,26.0,,10.0,1.0,
2020-02-24,12:12:00,2020-02-24 12:12:00,,Moutain Dew,10.0,fluid ounce,Mountain Dew,80.0,22.0,,22.0,0.0,
2020-02-24,15:59:00,2020-02-24 15:59:00,,Gatorade,10.0,fluid ounce,Gatorade Fierce Grape,79.3,19.6,,16.0,0.0,
2020-02-24,15:59:00,2020-02-24 15:59:00,,"Cheeseburger (mayo , mustard, chili)",0.75,lb,Cheeseburger With Chili,677.0,47.0,,8.5,39.0,
2020-02-24,15:59:00,2020-02-24 15:59:00,,Tater Tots,10.0,,Tater Tots,161.0,23.0,,0.2,1.8,
2020-02-24,15:59:00,2020-02-24 15:59:00,,Onion Rings,5.0,,"Fast foods, onion rings, breaded and fried",133.6,14.2,,1.8,1.3,
2020-02-24,15:59:00,2020-02-24 15:59:00,,Sweet Tea,20.0,fluid ounce,Sweet Tea,199.0,52.0,,50.0,0.0,
2020-02-24,20:21:00,2020-02-24 20:21:00,,Gatorade,10.0,fluid ounce,Gatorade Fierce Grape,79.3,19.6,,16.0,0.0,
2020-02-24,21:38:00,2020-02-24 21:38:00,,Fig Newton,7.0,,"NABISCO, NEWTONS, FRUIT CHEWY COOKIES, FIG",350.0,73.5,,42.0,3.5,
2020-02-25,04:49:00,2020-02-25 04:49:00,,Mello Yello,12.0,fluid ounce,Mello Yello,180.0,48.0,0.0,48.0,0.0,0.0
2020-02-25,14:00:00,2020-02-25 14:00:00,,Water ,20.0,fluid ounce,Water,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,15:00:00,2020-02-25 15:00:00,,Gatorade,20.0,fluid ounce,Gatorade Fierce Grape,140.0,36.0,,34.0,0.0,
2020-02-25,16:59:00,2020-02-25 16:59:00,,Gatorade,12.0,fluid ounce,Gatorade Fruit Punch,80.0,22.0,,21.0,0.0,
2020-02-25,19:58:00,2020-02-25 19:58:00,,Small Oranges/Summer Cuties,4.0,,Mandarin Oranges,188.0,48.0,,37.2,0.0,
2020-02-25,19:59:00,2020-02-25 19:59:00,,Chocolate Milk,8.0,fluid ounce,Chocolate Milk,241.0,36.0,,34.0,11.0,
2020-02-26,10:05:00,2020-02-26 10:05:00,,Natrel Lactose Free 2 Percent,8.0,fluid ounce,(Natrel) Lactose Free 2% Partly Skimmed Milk,120.0,9.0,,8.0,12.0,
2020-02-26,10:05:00,2020-02-26 10:05:00,,Corn Flakes,0.75,cup,"(Kellogg's) Frosted Flakes, Cereal",110.0,26.0,,10.0,1.0,
2020-02-26,13:35:00,2020-02-26 13:35:00,,Gatorade,20.0,fluid ounce,Gatorade Fierce Grape,140.0,36.0,,34.0,0.0,
2020-02-26,14:32:00,2020-02-26 14:32:00,,Vienna Sausage,4.6,ounce,Vienna Sausage,300.0,3.4,,0.0,14.0,
2020-02-26,14:32:00,2020-02-26 14:32:00,,Lance Toast Chee,40.0,gram,"(Lance) Toast Chee Crackers, Cheddar Cheese",100.0,24.0,,4.0,3.0,
2020-02-26,14:45:00,2020-02-26 14:45:00,,Tootsie Roll,10.0,,Tootsie Roll,108.0,22.0,,15.0,0.8,
2020-02-26,19:00:00,2020-02-26 19:00:00,,Steak,10.0,ounce,Steak,788.0,0.0,,0.0,74.0,
2020-02-26,19:00:00,2020-02-26 19:00:00,,Fried Potato,1.0,,Fried Potato,365.0,48.0,,0.3,4.0,
2020-02-26,20:00:00,2020-02-26 20:00:00,,Ice Cream,1.0,cup,Ice Cream,273.0,31.0,,28.0,4.6,
2020-02-27,08:42:00,2020-02-27 08:42:00,,JD Sausage Biscuit,1.0,,"(Jimmy Dean) Biscuit, Sausage Egg & Cheese",410.0,26.0,2.0,4.0,12.0,29.0
2020-02-27,08:42:00,2020-02-27 08:42:00,,Mello Yello,12.0,fluid ounce,Mello Yello,180.0,48.0,0.0,48.0,0.0,0.0
2020-02-27,13:30:00,2020-02-27 13:30:00,,Chex Mix,1.0,cup,Chex Mix,242.0,44.0,,4.2,4.4,
2020-02-27,14:54:00,2020-02-27 14:54:00,,Fig Bar,7.0,,Fig Bar,392.0,77.0,,51.8,4.1,
2020-02-27,19:15:00,2020-02-27 19:15:00,,Rib,4.0,,Ribs,505.0,0.0,,0.0,29.0,
2020-02-27,19:15:00,2020-02-27 19:15:00,,Mash Potato,1.0,cup,Mash Potato,237.0,36.0,,3.0,4.1,
2020-02-27,19:15:00,2020-02-27 19:15:00,,Sweet Tea,16.0,fluid ounce,Sweet Tea,160.0,41.0,,40.0,0.0,
2020-02-27,21:30:00,2020-02-27 21:30:00,,Cake,1.0,piece,Cake,262.0,38.0,,28.0,2.0,
2020-02-27,21:30:00,2020-02-27 21:30:00,,Ice Cream,1.0,cup,Ice Cream,273.0,31.0,,28.0,4.6,
2020-02-28,08:37:00,2020-02-28 08:37:00,,Natrel Lactose Free 2 Percent,8.0,fluid ounce,(Natrel) Lactose Free 2% Partly Skimmed Milk,120.0,9.0,,8.0,12.0,
2020-02-28,08:37:00,2020-02-28 08:37:00,,Corn Flakes,0.75,cup,"(Kellogg's) Frosted Flakes, Cereal",110.0,26.0,,10.0,1.0,
2020-02-28,13:32:00,2020-02-28 13:32:00,,Powerade,20.0,fluid ounce,Powerade Sports Drink,130.0,35.0,,34.0,0.0,
2020-02-28,17:22:00,2020-02-28 17:22:00,,Rice Krispies,1.3,ounce,Rice Krispies,140.0,31.0,,3.6,2.5,
2020-02-28,19:00:00,2020-02-28 19:00:00,,(Hamburger Helper) Deluxe Cheeseburger Macaroni,1.5,cup,(Hamburger Helper) Deluxe Cheeseburger Macaroni,660.0,132.0,,18.0,18.0,
2020-02-28,19:00:00,2020-02-28 19:00:00,,Mello Yello,12.0,fluid ounce,Mello Yello,180.0,48.0,0.0,48.0,0.0,0.0
2020-02-28,21:30:00,2020-02-28 21:30:00,,Chocolate Cake,1.0,piece,Chocolate Cake,424.0,58.0,,44.0,3.8,
2020-02-28,21:30:00,2020-02-28 21:30:00,,Ice Cream,1.0,cup,Ice Cream,273.0,31.0,,28.0,4.6,
2020-02-29,08:00:00,2020-02-29 08:00:00,,Boost,,,,654.0,82.0,5.6,40.0,26.0,26.0
